Scenario_Name,ID_Country,ID_Sector,ID_EnergyCarrier,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ref,Belgium,Tertiary,Electricity,TWh,15.149952052284712,14.72558850376426,14.533157325936509,14.240873028952091,14.125844414251139,14.08931403741656,14.02898479923714,13.979870771238275,13.934647447066027,13.955095532415738,13.967779650111904,13.900287886063705,13.822532195369849,13.73883068118281,13.67136999766478,13.548083385765231,13.448214575753042,13.348725826994214,13.311643754351023,13.277614472859984,13.193248069598093,13.116097634593924,13.045510628829577,12.965859301950163,12.90003006763033,12.794536782541622,12.674471799400955,12.598770888673013,12.498076718420101,12.456544544186968,12.375596427184572
ref,Belgium,Tertiary,Light fuel oil,TWh,10.89628090315306,10.607954118186832,9.920808923586614,9.238239573954134,8.518213670721195,7.829153146216459,7.16141431141757,6.479643762098393,5.739070594384081,4.987956834354411,4.150984791168075,3.454664627013199,2.8924990297667597,2.431938466038938,2.039692084967416,1.736607963367677,1.5057586310874078,1.3302948131874293,1.2000835293302692,1.1203766617462778,1.0689063611607612,1.0180183572955412,0.978994039169046,0.9496082420502546,0.9290318337697331,0.9044435977564397,0.8843247239567333,0.8672701339623231,0.8592097509642918,0.8602289769615427,0.8541490760235595
ref,Belgium,Tertiary,Hard coal,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Belgium,Tertiary,Natural Gas,TWh,10.804834823881023,10.238905095806961,9.454020568052137,8.640535513797332,7.750736336120095,6.824219493373481,5.9345010786043,5.1525245187161826,4.550134435692865,4.07183137202601,3.7014674584456855,3.3840160769369394,3.1022749552389493,2.847119956688794,2.5913947402334845,2.326258024113852,2.0931086844812556,1.8635813048822603,1.652597689286451,1.4490222773225787,1.2611405467882277,1.1103996847887643,0.9919758574662172,0.9038344187734881,0.8597820294728399,0.8205892864565276,0.7946327071811268,0.7786897793105553,0.7519142492421764,0.7406296972676258,0.7236273825211237
ref,Belgium,Tertiary,Biomass solid,TWh,0.8027908500125108,0.7970629431652704,0.8448392087507575,0.8942333507777029,0.9578844025798694,1.0180880634002059,1.0926865792355864,1.1481918515887797,1.1957959039956265,1.2438756433969436,1.2958921484790207,1.3119779971669914,1.3127752341717915,1.3202112204150176,1.312741296639026,1.2807923071670837,1.2558464548064299,1.2329148078818688,1.1972476822912115,1.169763639910551,1.1312836727302638,1.0916458073176512,1.0623666670341485,1.039321813239179,1.0186243510893542,0.9900588606917001,0.9673727843366887,0.9436163142648825,0.9270442787629367,0.9127423363096813,0.8911656354716914
ref,Belgium,Tertiary,District heating,TWh,0.4983460579840418,0.5616383883595149,0.787555131846336,1.0100341413170686,1.2790765100937886,1.5695006200181971,1.8414869017855493,2.086333983134545,2.282307489577028,2.4634245345520913,2.6579313744175037,2.765971781944535,2.835127265425857,2.8871548414073174,2.919737710006131,2.9327566254171327,2.927202151735845,2.9060223590791954,2.896636550987296,2.8749460411504177,2.8459793471138135,2.808919303645324,2.763414329805123,2.7092695401931883,2.6666773391668697,2.6187541418934326,2.550951917108397,2.4891866687199955,2.4191570716856456,2.3721194820284848,2.310879686940244
ref,Belgium,Tertiary,Solar energy,TWh,0.007656178676936854,0.01005941966348244,0.011267536097319219,0.012340398436524947,0.013706908937794048,0.015339648064877512,0.016412206734149216,0.01722007028276335,0.01794647220790759,0.018565848839810387,0.018857814481164803,0.01867825797315654,0.018350005897948315,0.01798518175540668,0.017848055691645066,0.017375276602637477,0.01685552594662182,0.016503895129041136,0.016195663396488664,0.015846069967953333,0.015548644216727336,0.015316121427631585,0.014541621123799668,0.014258283349023845,0.01383270634434696,0.013490009990648703,0.013451871829076026,0.012992779003454864,0.012668500168175266,0.012821263665386213,0.012379301852171823
ref,Belgium,Tertiary,Ambient Heat,TWh,0.2207524155725156,0.3096599503668339,0.6594078367151137,0.9724449400693811,1.3357461012457044,1.738700104709014,2.1155891010910066,2.4273742255141886,2.714193780795843,3.0013119923631315,3.301312929933437,3.5130536234965604,3.6750393889705197,3.816548663806269,3.949116143980093,4.025487657830158,4.071834081803418,4.111382420716376,4.137425564150474,4.157385763034748,4.139293068817888,4.110928065568145,4.076266261720943,4.018676269083996,3.984145024830634,3.9100798244822363,3.837427672579053,3.7805345712856746,3.712778712711392,3.672078533867641,3.6105527000897166
ref,Belgium,Tertiary,Biogas,TWh,0.20049804593659565,0.2022475206326621,0.23630966145135313,0.263110974384501,0.30176330294269144,0.3468592318635211,0.38752781664004193,0.41663389288457053,0.43920597230154557,0.46256170536328284,0.48136388699933574,0.49093487344286885,0.492468672574543,0.49516038832085113,0.49828177952041275,0.49445456497005563,0.4825540594612547,0.4706034921123211,0.45846767261215376,0.4515011712134201,0.4342442856872515,0.4210025504108728,0.4037224864200069,0.39300271005111376,0.38574198006387217,0.3754143401100211,0.3702749122081359,0.3623274304494467,0.3547640899325424,0.3519364735791935,0.34315491960349676
ref,Belgium,Tertiary,Hydrogen,TWh,0.0,0.0,0.0,4.367827255743716e-05,4.3474008765215215e-05,6.0153958117455876e-05,5.987652276175794e-05,5.9599087406061335e-05,5.932165205036317e-05,9.706855214220442e-05,0.0005394660743623465,0.001166733674982971,0.0011371409421994012,0.0011092244056123794,0.001112507493847058,0.001152485928958078,0.0011319062889184003,0.001103451671804195,0.0011081411801326516,0.0012744822821956858,0.0012395059462015471,0.001205946753113129,0.0011371000878442796,0.0011063752375467361,0.001053572566177507,0.0010723595291685856,0.0010284218457501442,0.0010232897649240361,0.0010009260717111382,0.0010525704334629186,0.0011890754033296548
ref,Cyprus,Tertiary,Electricity,TWh,2.113137954836686,2.2119001096556676,2.1876201736186105,2.1751887347176013,2.2130263010719555,2.233802695840262,2.2610578234904715,2.2997696508295222,2.32011602393841,2.3706602907736505,2.397257704355928,2.4295132641661326,2.430725602059403,2.46797664323872,2.4841781323555514,2.5072485504017976,2.5274602533252173,2.5330538647284717,2.560404811473449,2.601390452833476,2.6329838324022017,2.6625326836574903,2.673336169251525,2.6865419598772298,2.7084890926425125,2.7169942632395143,2.7299950159154185,2.7388989892795115,2.741831766201418,2.7595255223845214,2.7604750948599786
ref,Cyprus,Tertiary,Light fuel oil,TWh,0.23446122307554043,0.23754399509779012,0.22397289206238347,0.21058204809223396,0.19785111300221572,0.1845534369029016,0.1708960522420316,0.15858520055819156,0.14518480022909558,0.13218504382625856,0.1183889508331695,0.10661665626962942,0.09524549769587365,0.0848000117836592,0.074667893135506,0.06572549744203951,0.05867241660075948,0.05260432221850149,0.048432153938986984,0.04557227755910031,0.044037305402256144,0.04258584581373202,0.04199379091287155,0.04183551896360573,0.04139469809342952,0.041021146528468264,0.040922250962806536,0.04078269629746456,0.04084025474168583,0.040849652702341616,0.041322746441068516
ref,Cyprus,Tertiary,Hard coal,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Cyprus,Tertiary,Natural Gas,TWh,0.010909255152517176,0.010017306263487602,0.008799688068375954,0.007756875919856443,0.006602083113983488,0.005575720112590785,0.004719727224567827,0.0039476844212044,0.0033065989369841955,0.002534408947480382,0.0019423089669870562,0.001502200226208586,0.001192378436075538,0.0009400800680742407,0.0007713806348587527,0.0006515676780673962,0.0005586587355577768,0.0004964274277603478,0.0004390346633643378,0.0004062169703475347,0.0003545198966541646,0.0003426078318533726,0.00032278329225401926,0.0003041837806730064,0.00027890231503583524,0.00027842190703578545,0.0002760673414006401,0.0002782235948439245,0.00027946947434146716,0.0002645223802463428,0.0002674854922347999
ref,Cyprus,Tertiary,Biomass solid,TWh,0.07055832660190556,0.07366677963614394,0.08300285888922848,0.09197611177713734,0.10396399966855586,0.11563156246783093,0.12609751669114813,0.13981337736135566,0.15124418902137132,0.1655332942574892,0.17944166483683274,0.18936908394416538,0.19756719069791343,0.2073507062056373,0.21527677915302676,0.22116312611055475,0.22739724235725897,0.23135579408372492,0.2332423430840686,0.23476966347038275,0.23574370786749768,0.2352909250008668,0.23511189020065595,0.23534413049802486,0.23428174631870918,0.2332238576089381,0.23277268670272477,0.2320905443441456,0.2306866151795723,0.2295958269351396,0.22736709726633095
ref,Cyprus,Tertiary,District heating,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Cyprus,Tertiary,Solar energy,TWh,0.0017857090514853357,0.0016797375672150065,0.0015082370920280173,0.0013565461789402963,0.0011952469591708622,0.001049989085853636,0.0009306330625297845,0.0008317943120941107,0.0007449968361374271,0.0006357762539477806,0.0005432844497762334,0.0004701907768326599,0.00040928637643739707,0.0003717071271547366,0.00033336595482910957,0.0003123988601404476,0.0002911013107501588,0.0002735553765196591,0.0002631852702756659,0.0002619825314977531,0.0002546727733508333,0.0002510287248523921,0.00024452656503366136,0.00023678777310150886,0.0002312565731005935,0.00023416396445574553,0.00023265393760836956,0.00023411800277338868,0.00022803777199285031,0.00022191315030389077,0.0002214128868175111
ref,Cyprus,Tertiary,Ambient Heat,TWh,0.0007280550680969418,0.0008287359584946839,0.0010456532621465878,0.0011905046164778252,0.001441462180902598,0.0016812216786491196,0.0019442727364215662,0.0022062132360567465,0.002411590972471076,0.002653424922451913,0.0029255801895393682,0.003178766833781827,0.0033279732167789374,0.003515159079081045,0.0036305941517796305,0.003730246847550904,0.0038292514316859445,0.003907510949209446,0.003953464958832072,0.004012633693378235,0.004058140953621655,0.004078860362236843,0.004060509651527999,0.004000110584089055,0.00395875101181323,0.004018855817143459,0.0040012615173884115,0.004009548394405399,0.004009968487897519,0.003987413906614322,0.003953746494272098
ref,Cyprus,Tertiary,Biogas,TWh,0.0002244672291589192,0.00021681518699354936,0.00019111901984234078,0.00017243458547283068,0.00014822378613462697,0.00012323416599331,7.510119982728024e-05,5.2015259121904336e-05,3.0396888044408647e-05,2.0863274631940538e-05,9.817838578566637e-06,3.5825690861598555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Cyprus,Tertiary,Hydrogen,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Czech Republic,Tertiary,Electricity,TWh,10.917635466497149,10.859007027338192,10.843649623442262,10.69665465722237,10.745422359950703,10.8650943021454,10.86431718170757,10.905943711716846,11.046575629777786,11.106919655963276,11.139453120936619,11.148135184032574,11.109808732741099,11.132679962464213,11.180038807456402,11.237918045527934,11.266798724158116,11.244657117951549,11.364933886449021,11.463162336030624,11.528751663247354,11.589886617316003,11.587538083772607,11.504620195981886,11.470172499569884,11.412999454695672,11.401605921439947,11.333378217663236,11.354181804770903,11.295389424953827,11.3114952164338
ref,Czech Republic,Tertiary,Light fuel oil,TWh,0.3673386601981102,0.3524607002847064,0.3351118108396853,0.3170809326930065,0.3001286582322323,0.27990292924297483,0.25412632845209626,0.23332738934555536,0.2028658388555391,0.17470600956290902,0.13268757030896375,0.10577761546214684,0.07573031978929702,0.057442403068905495,0.047804743629520884,0.04422751626197309,0.04183796738333429,0.040245723673250265,0.04051095355746063,0.03847034472150466,0.03856353161521332,0.03822563245498013,0.03724126174007231,0.036630851017555005,0.03689081286649262,0.03533617433891125,0.03446792108983319,0.032486797306733615,0.03121731650809648,0.030433726680369824,0.029609406731946578
ref,Czech Republic,Tertiary,Hard coal,TWh,0.5625388238919202,0.593979698947672,0.5820198037124013,0.5634905041916076,0.5493353687354227,0.5295276415469627,0.4986229548080459,0.4694570482829774,0.42251729632094226,0.3633249417130296,0.26678384809173494,0.19850226073853586,0.1455543119218091,0.10173180361253045,0.06685561174642231,0.04416251531374471,0.025575226158929033,0.01574388695616142,0.010242228290931393,0.007293487099373082,0.004258976602639289,0.0014388775877874653,0.0006790506565439622,0.0002475686856063031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Czech Republic,Tertiary,Natural Gas,TWh,7.246382323539659,6.874578484694237,6.2865371061685185,5.720149828413278,5.147032325320846,4.491211000661277,3.826462689635404,3.238886113311242,2.78000520942113,2.4103630110685867,2.0779002019462713,1.8119421844791843,1.5720933626498705,1.3586304623099796,1.1739374894917334,1.0006780937461317,0.8372587979886111,0.6878078292366924,0.5668169264625621,0.4579079112537624,0.3668012408062403,0.29094706289139566,0.24049627339907217,0.2091868097593247,0.18682872963068137,0.17620557448814256,0.1703061464136953,0.16909905529272887,0.16820063924690642,0.16389837837819154,0.16181893033504663
ref,Czech Republic,Tertiary,Biomass solid,TWh,0.16561130654526116,0.1661174665420241,0.15030984804410943,0.1382313979010784,0.1294349011544085,0.11814816677572108,0.10864306404768821,0.10102881567134568,0.10254493222713759,0.10550407078292763,0.10547621729243024,0.10765869747555352,0.10495103411187201,0.10167509644667892,0.09849184835038088,0.0927967978970215,0.08992784327922887,0.08540621535986963,0.08143591393786631,0.07838429059447088,0.07710542822313045,0.0745842085838267,0.07149016019714262,0.06738617900672766,0.06395186126349146,0.060983293593788936,0.056953319211047286,0.05279970529878065,0.04852230956401341,0.04428189943573426,0.04051618525504407
ref,Czech Republic,Tertiary,District heating,TWh,5.510960796331442,5.738754604584443,5.953328520766054,6.288237424613391,6.646491046349888,7.175704118938941,7.536418424324581,7.875896362072029,8.201272445840546,8.445283737230605,8.68726658311523,8.822811301907688,8.902113094879414,8.99919018835105,9.07730661247216,9.12193668551705,9.138803755604954,9.110563262550643,9.16214282357226,9.152083152631775,9.087941087451222,9.052225697797537,8.973801793094447,8.851435233076096,8.734208430201303,8.583964878300531,8.48922583885579,8.350332011029435,8.31178396008631,8.206013887494088,8.152463598772508
ref,Czech Republic,Tertiary,Solar energy,TWh,0.017991991021800637,0.018470354678587268,0.018813414541380094,0.01951934657497311,0.02006224268551178,0.020618173600487035,0.02066488306927467,0.021223809033515874,0.020856771706649083,0.020042071337631043,0.018277809102263082,0.017021173212014826,0.01564977645821627,0.014549957149339512,0.01433743547654345,0.014983933420794007,0.0149925627211723,0.014992098397322396,0.015223877837629279,0.0152320733388914,0.01534489590437644,0.01523030199083073,0.015221424819612611,0.015014138585476506,0.014991647582277985,0.014662428435867517,0.014488451625585359,0.013987043559022092,0.013639820103047717,0.013651092829399714,0.013328000926996254
ref,Czech Republic,Tertiary,Ambient Heat,TWh,0.201636080276185,0.28204547434836746,0.37263824165282977,0.4712158694602335,0.5763980733196308,0.711828772253592,0.8232342373046687,0.9349706584971207,1.045966097577503,1.137135099071455,1.2375907172687848,1.3016491084324924,1.3585499010929232,1.4159809134647252,1.466750000020824,1.5165776456240683,1.5513991906400042,1.5702381020003877,1.5991532620166264,1.6151818782112057,1.6191295036732318,1.6310602049596081,1.6321270829218268,1.6115789112217107,1.6018789229873927,1.5896089718225594,1.5773174949344377,1.5585367756120578,1.5591316749337927,1.535204557631397,1.5333944708585399
ref,Czech Republic,Tertiary,Biogas,TWh,0.1584556206290859,0.15364204264228326,0.14895241575592388,0.1423239562183807,0.13711316199830167,0.1319770185683183,0.1252006848685235,0.11869793522170224,0.10677592191893244,0.09401836094155776,0.07633841933919576,0.060274604773288214,0.04902918452329297,0.03799189441743873,0.02932502810928719,0.02389952255951938,0.018427118013449078,0.015710584128086545,0.014491597085000345,0.013767614415025511,0.012775188186263229,0.011590641672755683,0.011448681710371918,0.010835648348109034,0.011200029512956748,0.011284136158099997,0.011627967665873712,0.011663943041552194,0.010652613069276383,0.010052287182747609,0.00991239192761026
ref,Czech Republic,Tertiary,Hydrogen,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001013417877094419,9.869043545299855e-05,9.657218409661197e-05
ref,Denmark,Tertiary,Electricity,TWh,9.770151353979491,10.64118231784253,12.42818572081348,14.14419385738565,16.390907789026105,18.469306460898572,19.8592421785989,20.814719619358215,21.76488161084353,22.76233730130955,23.706788829954284,24.586141191631093,25.25265488795118,25.882969018051845,26.442215684123337,27.014845727928428,27.75266666462575,28.46053014310756,29.20100452430653,29.867703764620227,30.51970826299664,31.134074525607247,31.705752981621274,32.23288640786468,32.76980544018582,33.31159307863629,33.857118224982614,34.404384110497375,34.92864631190024,35.455282712614284,35.70321174263924
ref,Denmark,Tertiary,Light fuel oil,TWh,0.9523655209177401,0.9350382715111378,0.8855407513644951,0.8401147345305325,0.7947968372330183,0.744037888179906,0.6878724867978946,0.6309551901996959,0.5696132863289164,0.5006153719260426,0.41580149645119685,0.3395805341254177,0.2683504253513697,0.20069106438810827,0.14213379581134084,0.09891524775795256,0.061211592217554546,0.035630415820723065,0.021909727384304273,0.013556641064025935,0.0099731664598768,0.008549155720176315,0.00788234324528291,0.007359618589285052,0.007196846562283842,0.007046593925523166,0.006644799183736573,0.006379674396276971,0.006593283881233088,0.006493979115016193,0.006395736642677632
ref,Denmark,Tertiary,Hard coal,TWh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ref,Denmark,Tertiary,Natural Gas,TWh,0.7036098307159179,0.6692300587949168,0.6186826752080258,0.5655007837150695,0.5114051614219346,0.45077733789508573,0.3845543880022109,0.32971560439162484,0.282917200425014,0.24899150918161045,0.22103471377568845,0.19217038921600285,0.16744734019615232,0.14061444031287693,0.12008294205898433,0.10058640582328846,0.08439749352950791,0.07100719549607239,0.057614450826396775,0.0470889343503526,0.03800001144198645,0.030617937552576198,0.024058937831321955,0.01964271605307609,0.017449249334040014,0.016050734884226977,0.015400984068713876,0.015235432973035402,0.014773499000999437,0.01449843125594684,0.014776877509166036
ref,Denmark,Tertiary,Biomass solid,TWh,0.12659009284926004,0.12250434485668346,0.11841913950013351,0.11229067573389316,0.10935497360794696,0.10499507364885917,0.10151210298717725,0.0990958273565029,0.09771009490913321,0.09520798250438146,0.09485073909090765,0.09593572450496245,0.09492647387508546,0.09379412654710825,0.09355217905096612,0.09303614421699673,0.09552968845753242,0.0951495404382929,0.0929689189606023,0.09163398478417045,0.09142385840642818,0.09057507053021392,0.09049646291319902,0.09036763701454077,0.08805031746000973,0.08377865434511031,0.08309466548096772,0.08073172986070506,0.08077953938106704,0.0793957128895385,0.07995227761421221
ref,Denmark,Tertiary,District heating,TWh,7.266148967477375,7.178562687474587,7.276489562682064,7.35462729057241,7.501327209019121,7.630616404174302,7.640047187488993,7.719521032755339,7.729890480712349,7.786552535106425,7.8242319913229945,7.7542956766022435,7.689694919920784,7.609980694728607,7.503513635486263,7.440891402157428,7.3228029523808456,7.187538010510962,7.086516431882244,6.949256807361093,6.826937276744124,6.721738950440094,6.645531147510305,6.527171682805918,6.41502943345923,6.318987556654675,6.207102293206672,6.10449134260588,6.025189811056494,5.931724338358162,5.910112838226461
ref,Denmark,Tertiary,Solar energy,TWh,0.008496757491276442,0.008188159748481803,0.007527707785840071,0.006716761480603494,0.006213723138668485,0.005768101350336885,0.005130978057677544,0.0045376107418571955,0.004155339479040022,0.0034378902958471283,0.002791586072636762,0.0022887761482877273,0.0016297328550798204,0.001170319480264707,0.0007628776788428034,0.0006080544842936746,0.0005714213524047879,0.0004537072100529899,0.00044032976899618514,0.00038968827899670905,0.00038330859606527674,0.0003508549416826465,0.00032363348988267044,0.000299952648482031,0.0002825182991405852,0.00020755212996067003,0.00019329821864717692,0.00019166629287304667,0.00016912360145597774,0.00016493272490199784,0.00015259512570118316
ref,Denmark,Tertiary,Ambient Heat,TWh,0.3515821477787122,0.3226088552506679,0.2913435373068393,0.25838257468827486,0.22466699213748656,0.19817835082266455,0.17346966891573384,0.14955050483305354,0.12764272316910635,0.10932458266240756,0.09296002551016942,0.08107009827774661,0.07395099300449291,0.06787439046848052,0.062127577214227375,0.06003280767435066,0.05874108004946683,0.059253357109866345,0.05853649426847214,0.05783336038351264,0.057083046050860085,0.055315407909524134,0.055060032949563326,0.054539692153405726,0.05414151121919433,0.05347952021168774,0.052350777144557874,0.052634579043153724,0.05098189795869246,0.050552767281938686,0.04973067170272916
ref,Denmark,Tertiary,Biogas,TWh,0.04438516517671663,0.045777982349909596,0.04603745171930898,0.04519788268830935,0.046534440447157405,0.044718406130155056,0.04450807466763842,0.043261266591060506,0.04220405450003539,0.04174730257475738,0.04131974569026505,0.04093408237341215,0.04098468701225225,0.0398521920733551,0.0396928763613417,0.03866287373171643,0.038526990133948065,0.03795497181638922,0.0363850971787074,0.034936266330723276,0.032064591257875245,0.0312876434154243,0.031870115539182245,0.031101448246219205,0.031077367819525817,0.031311849810055824,0.03161629499884903,0.031847198111369365,0.032073627641426225,0.03140666948799262,0.03250972690237768
