Scenario_Name,ID_Country,ID_Sector,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ref,Romania,Tertiary,EUR,94209418.50618704,116916248.32651503,100770372.4838571,108743569.94918507,114440882.36139923,138291243.96845824,125133651.59232266,135987998.88870454,114000530.32842831,124444004.0318388,135545691.75931957,138625978.62748057,133008583.9687012,135661720.23105502,126253909.89464574,127318185.15417516,111269938.69328898,102061646.07595672,104467144.22842303,94622888.30130434,83921114.25965308,98907415.42215641,91085280.26914927,101085299.79121321,94962312.85286723,93768438.6892197,103556454.43500978,96658023.23658921,100080881.28482349,105165990.59449714,96979538.80862342
ref,Bulgaria,Tertiary,EUR,40217903.91546094,45233807.613781095,54024528.62070258,57487502.95948194,62593398.392528355,61609697.096466266,61642586.779624134,64563905.6557732,58728751.4395063,65967593.866013885,71489852.84410143,64847506.54686563,68885448.77458839,67321711.35152926,66302531.39524273,67920923.6737954,67598308.89285956,68932351.28700007,60725107.202621765,60175658.36475677,56753487.74721004,56432437.7683601,50324683.53555278,52666959.3818179,52016856.67082408,56528908.660097614,54789316.25742554,56051359.61960839,55241711.376032405,60027620.423971206,67031341.33848952
ref,Croatia,Tertiary,EUR,39074247.278701425,39921638.704532765,64394250.60719275,65197341.11787691,71272576.66697434,71138377.56792319,52662809.01564356,56710927.252960466,45246458.95659008,51800255.03957353,49917285.027412705,40630493.00438841,46764193.248455964,40715028.42655937,48040636.66907493,47876533.5214536,49149144.02004111,56759975.31254851,53126407.37533093,59185422.20828733,60703177.3375462,66566135.13374308,57921320.93150367,59032176.86434083,58019965.00040665,55926456.0643017,50560266.101614684,53237068.02691188,47987724.1048665,50233308.688276686,51391669.91285471
ref_NT,Austria,Tertiary,EUR,307297110.95325667,352833184.61669546,372668836.56783056,390434172.61254144,393271959.70471424,385635706.5579161,383013544.8965672,364326395.8246658,393250877.26253664,381545581.50890553,381015796.22520566,355124841.2694565,329488890.06512433,336302046.99784666,311167389.23840034,289968625.72929937,282093981.71148413,286880707.0881981,288747541.6783665,280102796.48499894,303759421.47516036,285610753.41564834,300942145.2569093,285110126.87572783,275547926.9811149,270307816.5442636,288065123.6100389,286525851.94033754,268875866.5004155,266035238.16570824,271274315.4547851
ref_NT,Belgium,Tertiary,EUR,343879733.8107101,344988994.96868515,528785880.0837929,511807378.58418286,591869576.7701782,645413892.181925,634386083.5822271,593126929.6817385,550284197.4081092,561451104.6002964,573361712.4476624,489379715.47530645,438350816.6392512,426164916.8309721,411930076.3572024,379315907.93256956,355581614.42322505,356216922.2687877,370655706.316202,376318166.9867388,356592451.9545079,368529870.0296265,380804606.8092639,380615914.01968974,419152648.08680576,384322095.5778035,378991230.77902097,378248269.74328667,377829449.6629125,413037603.1721468,351295323.4819356
ref_NT,Cyprus,Tertiary,EUR,19994034.67469588,30279023.117432527,26389579.984425303,25079343.722511604,31311888.69935915,28956123.830951013,28311636.469330776,32508363.824003547,29340525.69918694,34300798.40612018,33740587.70341001,31927125.55744828,28507330.336833242,31022444.896554377,31722355.90791568,27222676.43161739,27886944.518775716,26808486.273313925,23995304.758939754,24473856.081657276,24872555.09813937,22857716.868593562,24579297.369955424,26505545.55845772,25057389.645859916,25348141.191853683,26813980.15364323,26864964.72586084,26473533.389172163,25930945.67463376,27192520.595938377
ref_NT,Czech Republic,Tertiary,EUR,129871990.92136788,183396792.56069797,164166625.29406264,181506925.70380825,186094212.68533477,233559625.4287936,204091493.2286902,196685134.0427373,204014640.41570017,177887702.55808103,198335143.0315645,158329822.58414242,150694376.9257093,144966835.13883594,142671650.66718754,132036658.0797675,134764265.55483782,127049411.92766944,133546101.61086813,132570772.17703205,126379385.70206076,130331816.05629162,133091484.8928362,141793833.01450637,130277619.26084745,128731398.04549076,131366783.33629788,121758604.12524122,131005260.5155662,117343325.07907665,128190459.56486507
ref_NT,Denmark,Tertiary,EUR,201962765.75364125,231133787.1804199,283266630.08260775,261163230.76546368,284955439.586799,265760800.77239183,239317737.83001497,249519117.6820076,224986968.4131099,263610299.72958964,224789346.6844572,206977704.52499187,215887105.85767117,199133439.02085325,190793098.20269725,223900804.39222464,191684342.20480835,179432099.01741943,194357785.97326133,173077607.4878339,174184951.33631888,187167318.9592994,192284539.43227583,168737504.81310415,175325674.67339897,182328854.40512934,164784784.36963966,172399687.23701447,188561158.8459154,172811561.37274286,185216362.85570106
ref_NT,Estonia,Tertiary,EUR,20652619.127228476,21789449.694984283,20798586.24723708,21680606.418940004,24808268.251189496,24617752.732058596,23213160.1139622,24174444.42384936,22832950.592089236,22225289.133035813,22930678.041876942,20694718.12295491,18485269.015457787,19255234.488564905,17974689.84443854,16776709.312439177,16371983.945979178,15973853.45441615,15379561.307674138,14185092.767882623,13285369.787271438,13820373.903436463,14349126.424000036,13008136.816759145,12837249.886969067,13069253.490328828,14091304.683965541,13200000.468713691,13925722.317604275,12952212.482432019,13522069.737720482
ref_NT,Finland,Tertiary,EUR,259832394.51284388,302939027.36186564,424596676.0873908,394091753.25544035,406224627.82267785,401988428.2172549,370338076.99114853,377081947.72299373,386132879.24596685,389622066.67612416,402834693.95904994,360347869.0878519,335029055.3967617,323576502.5041058,302748369.0334116,291880694.80612457,271581122.2326181,267509787.93728766,261323564.3260501,263719219.33977845,263073198.24114427,268167468.8132012,285426473.4196695,287058058.82110715,286381099.04426354,288568027.85033506,290323523.4056995,282622885.1354674,278584569.4354786,274244257.7923962,278736164.0881358
ref_NT,France,Tertiary,EUR,1858594340.408528,1825981645.141164,2973476295.2940392,2941446119.116968,2939942770.755135,3111789611.073127,3155961662.5836864,2954680708.2622504,2838802820.868032,2841219106.327866,2819757961.1897306,2517357652.6085773,2492163162.9562907,2281398925.936431,2137758927.475602,2211392110.5904064,2000221284.024737,2002944864.0076559,2056505974.8643386,1942258147.7445166,1960982694.6295025,2053094375.884016,2163620594.2977805,2148734585.6190968,2151363417.491643,2163584838.412735,2291774688.6016874,2131450031.6570892,2119462038.5406868,2159432541.1866474,2082299068.8723464
ref_NT,Germany,Tertiary,EUR,3877424540.4415927,4053809876.705766,6529541201.341714,5401906681.22364,5523122217.920954,6011475710.921534,5809535138.478707,5536117689.137702,5572787695.788412,5273582342.73422,5799548491.602019,4914364925.321274,4478428451.215426,4180579258.7520347,3954197196.4231477,3671495331.1119514,3748183272.9768972,3484369844.225279,3672342798.1873755,3656448538.495765,3719054140.5725756,3696264426.149279,3834903047.403136,4031259520.684996,3738487743.779587,3727878190.0132027,3626882368.4347086,3514101017.240683,3476688990.6912074,3542580366.196408,3461880723.475681
ref_NT,Greece,Tertiary,EUR,85198894.72913189,85001247.78897014,210635820.0459313,215090045.6017877,228947883.37383226,255297009.0438922,236762212.03724822,224019910.5986534,244524302.22137076,232207074.89256305,259984902.51037675,247448268.36851197,219241393.1177555,202292893.7922101,203525092.32979327,172931456.08383694,159931524.70980233,160934767.53406826,165429178.0138663,150654999.72677252,149701382.73528016,157289210.4707806,162021513.24275056,152607373.29917476,159947733.95290136,167977265.4210189,171342275.77739432,163415785.50224602,159638303.56623927,168610551.54318538,166551612.8158875
ref_NT,Hungary,Tertiary,EUR,77524806.54458925,129020505.3552587,136755445.16589773,153198575.42725587,173814669.23692235,219445811.4081513,193644962.5499292,183232357.16322356,193580256.5153266,173975650.09202957,177062339.46222174,184038364.3748516,179077981.67930704,168261333.7978742,190284521.4461909,178335497.0886866,173268204.36250502,178631662.45757598,164434026.0039701,161606904.62408173,169572845.00099856,160016522.1951932,149774542.39921498,151770080.3988786,146189745.87440962,159190074.50365514,146458857.62269664,153317963.66491702,147026311.66869617,152630729.88705298,162602793.54437596
ref_NT,Ireland,Tertiary,EUR,143472037.3155072,198858732.94976306,201893974.6349296,238474347.43609348,235531140.96840718,275948765.5847462,281548635.30476046,260605280.41517955,242177692.2154358,252491656.2806203,245616694.89805812,237782360.68591136,212424921.88023254,211623892.1204666,191014698.6882143,211137074.3908548,192480752.77184087,217546390.58763176,196104009.61206916,189495261.09405482,199296830.06484687,180247521.61459088,198835099.7029761,196773460.01753792,183656401.1746458,203480103.25195548,186099861.8281455,193335100.45034295,187200801.00298172,192293557.83724093,210924480.89560252
ref_NT,Italy,Tertiary,EUR,717709762.2964746,699626072.3586637,1488273041.9272845,1281128537.0942793,1464251791.4270973,1533103633.3722496,1423601650.4694462,1384695353.6959553,1192990359.904898,1192932048.3670132,1187207509.5518324,1022812953.6959813,923668520.2952995,1014228775.748557,990152439.579969,999117969.2813088,1030333067.3145996,1085789366.633875,981060546.7058688,1087080750.9237754,1084879979.932406,1051484036.3500613,1083411525.4661145,1066033062.8008684,1099221485.1980684,1069170112.2446538,1080580324.8666775,986160493.7278705,1040391131.9136828,930207159.8373007,1009582810.7514398
ref_NT,Latvia,Tertiary,EUR,26227357.558805708,36374194.314383306,38776558.614815615,41565652.67736379,42079856.39312539,48754839.81011536,44324963.838719696,42439307.91272294,41589721.16284198,42140970.901503585,42587014.51431008,39496956.35596713,37937083.42956243,35883125.780703194,32277595.954082496,31770629.37674553,30163216.966472715,29681958.904497813,29893251.786933918,28479191.645922802,29434283.031317994,30445437.09266081,30611176.462017834,31735918.6696206,29686336.448941637,30937595.722397003,31371754.984916434,30499711.867064435,29585725.03348571,29593876.90673964,29745326.27873746
ref_NT,Lithuania,Tertiary,EUR,16964727.994769536,19084751.55439967,22700589.61486504,18537073.678784322,22395641.333432026,20776952.26808637,18611782.816598844,20083583.763807587,18740899.490744065,19814034.313632447,16365562.353113566,17376807.740192402,16863138.737743586,16269302.442135176,14179727.274545098,16116064.674161013,13923188.11157509,14372594.406899132,15340469.061986802,15058191.111307628,15252616.548254028,14540214.18738412,14127493.877133396,15804749.135298986,13743672.827406742,14727786.734072946,12937132.629327461,15044221.66140608,12776941.253940403,12163817.038373115,14661946.13766514
ref_NT,Luxembourg,Tertiary,EUR,25545820.95382513,25648880.97292815,32344641.796210617,34561485.34888456,36383056.69516228,39169927.85551217,36721367.48495656,36234850.11296415,37134887.24877145,34853870.935166165,37276151.19611372,31845468.713558286,29863095.87054931,28828559.391019434,26490641.329054922,25732616.8095765,24092653.78051052,22628698.57989539,23566239.02304704,21877239.97526657,21776128.655303944,22842753.608372938,23721409.949459612,24236574.043314375,23501738.290093992,23005512.221161723,23529361.30128642,23090574.271481656,25123683.724021927,24826198.183556408,22357017.16964278
ref_NT,Malta,Tertiary,EUR,9738339.777191836,11983025.480382705,17557452.90874712,13242820.394584272,13501698.471041493,13727292.19880155,15971770.623991964,14579463.64815069,15283962.14501871,17543155.332401145,20510803.001297463,18339977.446681455,19272374.790183175,18460167.97542304,16721439.569241066,17756021.18729591,15754267.675388865,13822882.939900998,13045682.369627329,13145140.359942852,12880444.076573052,13449773.042748129,12637732.761191733,13234274.814707538,13739013.405226529,14798978.850011146,14268586.011827704,13867740.772117028,14341768.449969059,14693538.4695704,14931358.611887228
ref_NT,Netherlands,Tertiary,EUR,414171348.011259,856528668.7842454,1020688789.5203544,1091631182.515538,1185814089.7089317,1336606925.0088093,1311075359.5951135,1225595675.710526,1117384204.2768102,977124508.7467422,886164522.1225517,819123442.730647,780921682.8234689,776988959.0860082,793612465.9002446,736566246.7851667,739661602.5889432,741483001.0888455,770919444.9370743,790009314.2377137,765275792.5037781,750040586.2957451,838405836.739821,761410427.6138756,745944570.6423322,743693716.4599851,713394813.0474418,723480991.0609266,689517315.1925765,713799223.8978546,693905990.9948117
ref_NT,Poland,Tertiary,EUR,431355856.3549433,566467630.0982556,482406302.25548893,502668099.08372915,538672813.1903656,595511824.7441124,558439331.9037986,562972084.0208685,592520069.4419006,548917524.507024,568436891.342351,573875675.187202,500329985.2589473,472784974.5636155,457974947.61360747,426635393.5081992,402922039.2015825,378904902.96807516,390273962.64650226,383238333.4154067,361558765.07952535,360926486.8402933,368914032.7595083,368713272.21325845,354325946.08847415,333264865.006716,328356214.0510497,345201888.3157668,313400554.2012686,307481618.8949339,296009019.74394596
ref_NT,Portugal,Tertiary,EUR,129830667.51194102,200956649.38770926,227199864.73471394,191663993.9671523,198113088.24126264,223696639.73170558,193417303.11797005,195783884.91183522,206535933.19126865,205233535.38749668,233077352.82721928,231254157.99337423,206937505.62268284,193876288.4741908,178446927.76833844,180438199.3654146,162229379.45891696,154969682.1268121,149560350.74925143,150079817.24065837,137582885.4180446,142560299.9671414,139982259.24138117,154143278.92384398,145420004.74487117,154962178.1204432,153232060.67464292,153537793.2378079,147364867.76191288,146208659.97698364,146484624.32382354
ref_NT,Slovakia,Tertiary,EUR,56363326.11807291,83400908.20490962,74404224.58726886,86357516.08498402,95722924.56485325,105955571.65020292,102372969.5337622,100766349.20797588,95906172.87508678,96948622.59954518,100820950.98222592,94693183.47306347,85056445.73771963,81784980.7763496,80514095.68930785,76947975.16067585,79381500.61068504,77385492.0669353,77536495.47250746,77698787.98053412,78649767.56211182,75167152.8457772,74144222.4233903,73995465.9585507,68850829.54522417,68019226.83413056,67785408.21827255,64657992.04676041,66850790.645149805,63513034.93778571,62901551.65032113
ref_NT,Slovenia,Tertiary,EUR,35581942.052250795,39157232.963717476,34635547.468358286,34957855.88953005,35995740.447554626,35792182.89307358,40114744.942394294,37545596.963968426,40630998.0168061,48584714.03426461,55294503.6725461,53577307.96458032,55413852.130736515,49474907.31454297,45006826.291681476,42205895.80855922,34197327.46382032,31704180.0893008,29904571.3804925,31306060.43990605,29585400.51502651,28894430.116121948,27340326.37539394,30247678.973510522,29509401.617403455,32746979.232328117,31361269.725876454,34064428.16344931,31569988.7870441,33750639.04402117,42454165.984030485
ref_NT,Spain,Tertiary,EUR,735845171.1604838,1043471138.4787292,1438849347.7598715,1408614297.5032988,1436586843.727884,1657139742.6081455,1304434588.9858837,1423938362.1425037,1440125571.952385,1237045428.4373631,1207662911.7089813,1171106447.0477097,1057930324.536051,1080868646.2687638,1099325371.6999679,1140762216.9038227,1070407303.9840435,1136143059.525888,1155571820.9219382,1139483803.6969445,1057214977.7854794,1072262706.6694274,1049388733.1644768,1110074623.075337,1108093197.3343837,1098339153.4023662,1070232313.0317711,1007667654.1013031,981714941.6428,1034234355.3246839,1023379361.099454
ref_NT,Sweden,Tertiary,EUR,549736446.2360846,590674271.5478103,937425105.9334435,841888726.8654764,821752196.221708,901279258.7392145,798985812.6539145,762897924.5428343,782990900.9553857,789335734.8792038,765728014.9108529,678368570.4758635,697487528.8899983,619464259.4916633,656186152.3048165,614649854.6617684,613514007.4977088,602639333.29552,598418174.9829059,590041596.4400916,635476971.8765512,580948602.8040879,583338594.6794293,581564143.4395733,610951227.1978902,625003738.8435328,617825272.4636512,596319035.1900134,603674382.3898175,621767716.4115602,583174084.7506125
ref_NT,Romania,Tertiary,EUR,94219271.4846721,115593752.27495083,101907305.49174261,108814350.37444189,110938891.38498114,139182649.77523124,124439612.00032794,134317743.89393726,112919891.51243454,123003235.99530812,132257995.24559045,137021714.86499593,131160922.10631114,133277358.27347606,123062728.31782192,125577743.25333707,107471161.94666141,98738957.19499962,100682343.84587863,90581883.0546677,81308709.41546756,95329859.72155248,88301230.9575146,97979770.05246128,91203874.14505851,89918448.66448526,99584102.1438155,93381129.28015259,95596910.91178687,100917845.18022032,92929930.0735234
ref_NT,Bulgaria,Tertiary,EUR,40505046.97028019,46003094.43496379,53899153.439550884,57517507.08025905,61855500.40793668,61448621.711042844,61662592.991782755,64125986.25480481,58583753.334169224,65563601.18554741,70477175.00277106,64208379.69173936,67626369.53140828,67548425.83217587,65073664.22248663,67347441.45955218,67073803.21898542,67516299.27469036,59331599.27575562,58980953.397071995,55489957.90121846,55364339.118858434,49462857.78478602,51389110.613804415,50680293.62638163,54993053.5106955,53227016.84536544,54481019.66165502,53565994.433990665,58166047.70339143,65674174.863420196
ref_NT,Croatia,Tertiary,EUR,38701305.18087371,39767724.44830354,63897722.90369649,64510828.53972295,70837060.99958034,70535249.28526537,52004718.273958415,55538230.94671228,45445891.53970114,51723423.36598916,49264829.4902634,40659745.398954816,45994972.33572922,40079435.92853054,43884638.775699854,46598051.19024608,47323816.23889243,48337756.247055225,50151216.52934787,54917005.05814679,55434320.232685134,56778442.45689682,52638600.035916306,52974030.11252474,48563557.80591379,48568630.07540483,43891624.194808446,43484455.9814314,40655964.61597204,41937825.91301127,40935537.545990765
ref_NT,Austria,Tertiary,EUR,307297110.95325667,352833184.61669546,372668836.56783056,390434172.61254144,393271959.70471424,385635706.5579161,383013544.8965672,364326395.8246658,393250877.26253664,381545581.50890553,381015796.22520566,355124841.2694565,329488890.06512433,336302046.99784666,311167389.23840034,289968625.72929937,282093981.71148413,286880707.0881981,288747541.6783665,280102796.48499894,303759421.47516036,285610753.41564834,300942145.2569093,285110126.87572783,275547926.9811149,270307816.5442636,288065123.6100389,286525851.94033754,268875866.5004155,266035238.16570824,271274315.4547851
ref_NT,Belgium,Tertiary,EUR,343879733.8107101,344988994.96868515,528785880.0837929,511807378.58418286,591869576.7701782,645413892.181925,634386083.5822271,593126929.6817385,550284197.4081092,561451104.6002964,573361712.4476624,489379715.47530645,438350816.6392512,426164916.8309721,411930076.3572024,379315907.93256956,355581614.42322505,356216922.2687877,370655706.316202,376318166.9867388,356592451.9545079,368529870.0296265,380804606.8092639,380615914.01968974,419152648.08680576,384322095.5778035,378991230.77902097,378248269.74328667,377829449.6629125,413037603.1721468,351295323.4819356
ref_NT,Cyprus,Tertiary,EUR,19994034.67469588,30279023.117432527,26389579.984425303,25079343.722511604,31311888.69935915,28956123.830951013,28311636.469330776,32508363.824003547,29340525.69918694,34300798.40612018,33740587.70341001,31927125.55744828,28507330.336833242,31022444.896554377,31722355.90791568,27222676.43161739,27886944.518775716,26808486.273313925,23995304.758939754,24473856.081657276,24872555.09813937,22857716.868593562,24579297.369955424,26505545.55845772,25057389.645859916,25348141.191853683,26813980.15364323,26864964.72586084,26473533.389172163,25930945.67463376,27192520.595938377
ref_NT,Czech Republic,Tertiary,EUR,129871990.92136788,183396792.56069797,164166625.29406264,181506925.70380825,186094212.68533477,233559625.4287936,204091493.2286902,196685134.0427373,204014640.41570017,177887702.55808103,198335143.0315645,158329822.58414242,150694376.9257093,144966835.13883594,142671650.66718754,132036658.0797675,134764265.55483782,127049411.92766944,133546101.61086813,132570772.17703205,126379385.70206076,130331816.05629162,133091484.8928362,141793833.01450637,130277619.26084745,128731398.04549076,131366783.33629788,121758604.12524122,131005260.5155662,117343325.07907665,128190459.56486507
ref_NT,Denmark,Tertiary,EUR,201962765.75364125,231133787.1804199,283266630.08260775,261163230.76546368,284955439.586799,265760800.77239183,239317737.83001497,249519117.6820076,224986968.4131099,263610299.72958964,224789346.6844572,206977704.52499187,215887105.85767117,199133439.02085325,190793098.20269725,223900804.39222464,191684342.20480835,179432099.01741943,194357785.97326133,173077607.4878339,174184951.33631888,187167318.9592994,192284539.43227583,168737504.81310415,175325674.67339897,182328854.40512934,164784784.36963966,172399687.23701447,188561158.8459154,172811561.37274286,185216362.85570106
ref_NT,Estonia,Tertiary,EUR,20652619.127228476,21789449.694984283,20798586.24723708,21680606.418940004,24808268.251189496,24617752.732058596,23213160.1139622,24174444.42384936,22832950.592089236,22225289.133035813,22930678.041876942,20694718.12295491,18485269.015457787,19255234.488564905,17974689.84443854,16776709.312439177,16371983.945979178,15973853.45441615,15379561.307674138,14185092.767882623,13285369.787271438,13820373.903436463,14349126.424000036,13008136.816759145,12837249.886969067,13069253.490328828,14091304.683965541,13200000.468713691,13925722.317604275,12952212.482432019,13522069.737720482
ref_NT,Finland,Tertiary,EUR,259832394.51284388,302939027.36186564,424596676.0873908,394091753.25544035,406224627.82267785,401988428.2172549,370338076.99114853,377081947.72299373,386132879.24596685,389622066.67612416,402834693.95904994,360347869.0878519,335029055.3967617,323576502.5041058,302748369.0334116,291880694.80612457,271581122.2326181,267509787.93728766,261323564.3260501,263719219.33977845,263073198.24114427,268167468.8132012,285426473.4196695,287058058.82110715,286381099.04426354,288568027.85033506,290323523.4056995,282622885.1354674,278584569.4354786,274244257.7923962,278736164.0881358
ref_NT,France,Tertiary,EUR,1858594340.408528,1825981645.141164,2973476295.2940392,2941446119.116968,2939942770.755135,3111789611.073127,3155961662.5836864,2954680708.2622504,2838802820.868032,2841219106.327866,2819757961.1897306,2517357652.6085773,2492163162.9562907,2281398925.936431,2137758927.475602,2211392110.5904064,2000221284.024737,2002944864.0076559,2056505974.8643386,1942258147.7445166,1960982694.6295025,2053094375.884016,2163620594.2977805,2148734585.6190968,2151363417.491643,2163584838.412735,2291774688.6016874,2131450031.6570892,2119462038.5406868,2159432541.1866474,2082299068.8723464
ref_NT,Germany,Tertiary,EUR,3877424540.4415927,4053809876.705766,6529541201.341714,5401906681.22364,5523122217.920954,6011475710.921534,5809535138.478707,5536117689.137702,5572787695.788412,5273582342.73422,5799548491.602019,4914364925.321274,4478428451.215426,4180579258.7520347,3954197196.4231477,3671495331.1119514,3748183272.9768972,3484369844.225279,3672342798.1873755,3656448538.495765,3719054140.5725756,3696264426.149279,3834903047.403136,4031259520.684996,3738487743.779587,3727878190.0132027,3626882368.4347086,3514101017.240683,3476688990.6912074,3542580366.196408,3461880723.475681
ref_NT,Greece,Tertiary,EUR,85198894.72913189,85001247.78897014,210635820.0459313,215090045.6017877,228947883.37383226,255297009.0438922,236762212.03724822,224019910.5986534,244524302.22137076,232207074.89256305,259984902.51037675,247448268.36851197,219241393.1177555,202292893.7922101,203525092.32979327,172931456.08383694,159931524.70980233,160934767.53406826,165429178.0138663,150654999.72677252,149701382.73528016,157289210.4707806,162021513.24275056,152607373.29917476,159947733.95290136,167977265.4210189,171342275.77739432,163415785.50224602,159638303.56623927,168610551.54318538,166551612.8158875
ref_NT,Hungary,Tertiary,EUR,77524806.54458925,129020505.3552587,136755445.16589773,153198575.42725587,173814669.23692235,219445811.4081513,193644962.5499292,183232357.16322356,193580256.5153266,173975650.09202957,177062339.46222174,184038364.3748516,179077981.67930704,168261333.7978742,190284521.4461909,178335497.0886866,173268204.36250502,178631662.45757598,164434026.0039701,161606904.62408173,169572845.00099856,160016522.1951932,149774542.39921498,151770080.3988786,146189745.87440962,159190074.50365514,146458857.62269664,153317963.66491702,147026311.66869617,152630729.88705298,162602793.54437596
ref_NT,Ireland,Tertiary,EUR,143472037.3155072,198858732.94976306,201893974.6349296,238474347.43609348,235531140.96840718,275948765.5847462,281548635.30476046,260605280.41517955,242177692.2154358,252491656.2806203,245616694.89805812,237782360.68591136,212424921.88023254,211623892.1204666,191014698.6882143,211137074.3908548,192480752.77184087,217546390.58763176,196104009.61206916,189495261.09405482,199296830.06484687,180247521.61459088,198835099.7029761,196773460.01753792,183656401.1746458,203480103.25195548,186099861.8281455,193335100.45034295,187200801.00298172,192293557.83724093,210924480.89560252
ref_NT,Italy,Tertiary,EUR,717709762.2964746,699626072.3586637,1488273041.9272845,1281128537.0942793,1464251791.4270973,1533103633.3722496,1423601650.4694462,1384695353.6959553,1192990359.904898,1192932048.3670132,1187207509.5518324,1022812953.6959813,923668520.2952995,1014228775.748557,990152439.579969,999117969.2813088,1030333067.3145996,1085789366.633875,981060546.7058688,1087080750.9237754,1084879979.932406,1051484036.3500613,1083411525.4661145,1066033062.8008684,1099221485.1980684,1069170112.2446538,1080580324.8666775,986160493.7278705,1040391131.9136828,930207159.8373007,1009582810.7514398
ref_NT,Latvia,Tertiary,EUR,26227357.558805708,36374194.314383306,38776558.614815615,41565652.67736379,42079856.39312539,48754839.81011536,44324963.838719696,42439307.91272294,41589721.16284198,42140970.901503585,42587014.51431008,39496956.35596713,37937083.42956243,35883125.780703194,32277595.954082496,31770629.37674553,30163216.966472715,29681958.904497813,29893251.786933918,28479191.645922802,29434283.031317994,30445437.09266081,30611176.462017834,31735918.6696206,29686336.448941637,30937595.722397003,31371754.984916434,30499711.867064435,29585725.03348571,29593876.90673964,29745326.27873746
ref_NT,Lithuania,Tertiary,EUR,16964727.994769536,19084751.55439967,22700589.61486504,18537073.678784322,22395641.333432026,20776952.26808637,18611782.816598844,20083583.763807587,18740899.490744065,19814034.313632447,16365562.353113566,17376807.740192402,16863138.737743586,16269302.442135176,14179727.274545098,16116064.674161013,13923188.11157509,14372594.406899132,15340469.061986802,15058191.111307628,15252616.548254028,14540214.18738412,14127493.877133396,15804749.135298986,13743672.827406742,14727786.734072946,12937132.629327461,15044221.66140608,12776941.253940403,12163817.038373115,14661946.13766514
ref_NT,Luxembourg,Tertiary,EUR,25545820.95382513,25648880.97292815,32344641.796210617,34561485.34888456,36383056.69516228,39169927.85551217,36721367.48495656,36234850.11296415,37134887.24877145,34853870.935166165,37276151.19611372,31845468.713558286,29863095.87054931,28828559.391019434,26490641.329054922,25732616.8095765,24092653.78051052,22628698.57989539,23566239.02304704,21877239.97526657,21776128.655303944,22842753.608372938,23721409.949459612,24236574.043314375,23501738.290093992,23005512.221161723,23529361.30128642,23090574.271481656,25123683.724021927,24826198.183556408,22357017.16964278
ref_NT,Malta,Tertiary,EUR,9738339.777191836,11983025.480382705,17557452.90874712,13242820.394584272,13501698.471041493,13727292.19880155,15971770.623991964,14579463.64815069,15283962.14501871,17543155.332401145,20510803.001297463,18339977.446681455,19272374.790183175,18460167.97542304,16721439.569241066,17756021.18729591,15754267.675388865,13822882.939900998,13045682.369627329,13145140.359942852,12880444.076573052,13449773.042748129,12637732.761191733,13234274.814707538,13739013.405226529,14798978.850011146,14268586.011827704,13867740.772117028,14341768.449969059,14693538.4695704,14931358.611887228
ref_NT,Netherlands,Tertiary,EUR,414171348.011259,856528668.7842454,1020688789.5203544,1091631182.515538,1185814089.7089317,1336606925.0088093,1311075359.5951135,1225595675.710526,1117384204.2768102,977124508.7467422,886164522.1225517,819123442.730647,780921682.8234689,776988959.0860082,793612465.9002446,736566246.7851667,739661602.5889432,741483001.0888455,770919444.9370743,790009314.2377137,765275792.5037781,750040586.2957451,838405836.739821,761410427.6138756,745944570.6423322,743693716.4599851,713394813.0474418,723480991.0609266,689517315.1925765,713799223.8978546,693905990.9948117
ref_NT,Poland,Tertiary,EUR,431355856.3549433,566467630.0982556,482406302.25548893,502668099.08372915,538672813.1903656,595511824.7441124,558439331.9037986,562972084.0208685,592520069.4419006,548917524.507024,568436891.342351,573875675.187202,500329985.2589473,472784974.5636155,457974947.61360747,426635393.5081992,402922039.2015825,378904902.96807516,390273962.64650226,383238333.4154067,361558765.07952535,360926486.8402933,368914032.7595083,368713272.21325845,354325946.08847415,333264865.006716,328356214.0510497,345201888.3157668,313400554.2012686,307481618.8949339,296009019.74394596
ref_NT,Portugal,Tertiary,EUR,129830667.51194102,200956649.38770926,227199864.73471394,191663993.9671523,198113088.24126264,223696639.73170558,193417303.11797005,195783884.91183522,206535933.19126865,205233535.38749668,233077352.82721928,231254157.99337423,206937505.62268284,193876288.4741908,178446927.76833844,180438199.3654146,162229379.45891696,154969682.1268121,149560350.74925143,150079817.24065837,137582885.4180446,142560299.9671414,139982259.24138117,154143278.92384398,145420004.74487117,154962178.1204432,153232060.67464292,153537793.2378079,147364867.76191288,146208659.97698364,146484624.32382354
ref_NT,Slovakia,Tertiary,EUR,56363326.11807291,83400908.20490962,74404224.58726886,86357516.08498402,95722924.56485325,105955571.65020292,102372969.5337622,100766349.20797588,95906172.87508678,96948622.59954518,100820950.98222592,94693183.47306347,85056445.73771963,81784980.7763496,80514095.68930785,76947975.16067585,79381500.61068504,77385492.0669353,77536495.47250746,77698787.98053412,78649767.56211182,75167152.8457772,74144222.4233903,73995465.9585507,68850829.54522417,68019226.83413056,67785408.21827255,64657992.04676041,66850790.645149805,63513034.93778571,62901551.65032113
